name,year,mean,variance,population
Serbia and Montenegro,1985,,,
Serbia and Montenegro,1986,,,
Serbia and Montenegro,1987,,,
Serbia and Montenegro,1988,,,
Serbia and Montenegro,1989,,,
Serbia and Montenegro,1990,8.227618,0.3338684,10529
Serbia and Montenegro,1991,8.114159,0.3200046,10496
Serbia and Montenegro,1992,7.799564,0.3032824,10452
Serbia and Montenegro,1993,7.437445,0.2858343,10486
Serbia and Montenegro,1994,7.467524,0.2695579,10519
Serbia and Montenegro,1995,7.53105,0.2561137,10552
Serbia and Montenegro,1996,7.590277,0.2469873,10581
Serbia and Montenegro,1997,7.672719,0.2436123,10604
Serbia and Montenegro,1998,7.732452,0.2448377,10621
Serbia and Montenegro,1999,7.44946,0.2213741,10633
Serbia and Montenegro,2000,7.475625,0.3430521,10637
Serbia and Montenegro,2001,7.542426,0.2550707,10651
Serbia and Montenegro,2002,7.852516,0.2550707,8160
Serbia and Montenegro,2003,7.874627,0.2550707,8104
Serbia and Montenegro,2004,7.904086,0.2550707,8048
Serbia and Montenegro,2005,8.000203,0.2550707,7505.941
Serbia and Montenegro,2006,8.114647,0.2550707,6877.156
Seychelles,1970,7.893129,0.9146095,54.106
Seychelles,1971,8.008424,0.9136077,55.615
Seychelles,1972,7.996253,0.9127713,57.058
Seychelles,1973,8.047058,0.9123361,58.025
Seychelles,1974,8.005283,0.9122338,59.181
Seychelles,1975,8.102339,0.9123968,60.657
Seychelles,1976,8.233967,0.9144987,61.99
Seychelles,1977,8.347347,0.9242229,63.4
Seychelles,1978,8.396415,0.9300063,64.441
Seychelles,1979,8.526029,0.9351943,65.382
Seychelles,1980,8.569628,0.9398322,66.489
Seychelles,1981,8.494774,0.9432715,67.702
Seychelles,1982,8.584873,0.9463946,68.495
Seychelles,1983,8.535401,0.9492823,69.116
Seychelles,1984,8.57265,0.9525197,69.83
Seychelles,1985,8.37563,0.956233,70.578
Seychelles,1986,8.444903,0.9576771,71.253
Seychelles,1987,8.419916,0.9577248,71.841
Seychelles,1988,8.458809,0.9473513,72.387
Seychelles,1989,8.569546,0.9607844,72.872
Seychelles,1990,8.653192,0.9619459,73.439
Seychelles,1991,8.66807,0.9577539,74.208
Seychelles,1992,8.752155,0.8973901,74.962
Seychelles,1993,8.78565,0.92183,75.657
Seychelles,1994,8.763201,0.9090366,76.326
Seychelles,1995,8.718472,0.906805,76.952
Seychelles,1996,8.729352,0.9104888,77.517
Seychelles,1997,8.785817,0.9096903,78.017
Seychelles,1998,8.787072,0.918593,78.481
Seychelles,1999,8.813971,0.8928845,78.919
Seychelles,2000,8.834679,0.8664989,79.326
Seychelles,2001,8.860693,0.8528923,79.715
Seychelles,2002,8.884636,0.8460247,80.098
Seychelles,2003,8.902817,0.8364569,80.469
Seychelles,2004,8.864426,0.8341235,81.28827
Seychelles,2005,8.866225,0.8341235,82.11531
Seychelles,2006,8.895408,0.8341235,83.34275
Sierra Leone,1970,6.494322,1.391771,2789.306
Sierra Leone,1971,6.499782,1.402202,2833.646
Sierra Leone,1972,6.468299,1.4127,2879.013
Sierra Leone,1973,6.472603,1.423265,2925.433
Sierra Leone,1974,6.499593,1.433897,2973.542
Sierra Leone,1975,6.501158,1.444597,3027.171
Sierra Leone,1976,6.449934,1.455367,3083.03
Sierra Leone,1977,6.439114,1.466205,3140.88
Sierra Leone,1978,6.424798,1.477114,3200.704
Sierra Leone,1979,6.452716,1.488092,3262.694
Sierra Leone,1980,6.453253,1.499142,3327.121
Sierra Leone,1981,6.457922,1.510264,3394.298
Sierra Leone,1982,6.481655,1.521458,3464.541
Sierra Leone,1983,6.43439,1.532725,3538.109
Sierra Leone,1984,6.418661,1.544065,3615.223
Sierra Leone,1985,6.472533,1.55548,3696.011
Sierra Leone,1986,6.408419,1.56697,3780.73
Sierra Leone,1987,6.43547,1.578536,3869.619
Sierra Leone,1988,6.34123,1.590177,3962.822
Sierra Leone,1989,6.28721,1.601896,4060.582
Sierra Leone,1990,6.271394,1.601896,4226.224
Sierra Leone,1991,6.180184,1.601896,4340.284
Sierra Leone,1992,6.048456,1.601896,4270.151
Sierra Leone,1993,6.012971,1.601896,4229.083
Sierra Leone,1994,6.008153,1.601896,4331.552
Sierra Leone,1995,6.052791,1.601896,4506.501
Sierra Leone,1996,6.070614,1.601896,4633.334
Sierra Leone,1997,5.886944,1.601896,4727.472
Sierra Leone,1998,5.781868,1.601896,4895.337
Sierra Leone,1999,5.69688,1.601896,5053.283
Sierra Leone,2000,5.726615,1.601896,5202.659
Sierra Leone,2001,5.701029,1.601896,5387.666
Sierra Leone,2002,5.735275,1.601896,5564.516
Sierra Leone,2003,5.768371,1.601896,5732.681
Sierra Leone,2004,5.798194,1.601896,5975.989
Sierra Leone,2005,5.835706,1.601896,6187.672
Sierra Leone,2006,5.883599,1.601896,6317.09
Singapore,1970,8.527015,0.6064571,2074.507
Singapore,1971,8.610739,0.6064571,2112.9
Singapore,1972,8.692384,0.5959562,2152.4
Singapore,1973,8.789364,0.5875939,2193
Singapore,1974,8.859516,0.5812209,2229.8
Singapore,1975,8.851853,0.5750769,2262.6
Singapore,1976,8.905809,0.5694426,2293.3
Singapore,1977,8.938389,0.5645919,2325.3
Singapore,1978,9.016186,0.5607944,2353.6
Singapore,1979,9.108245,0.5583174,2383.5
Singapore,1980,9.199244,0.5518664,2413.9
Singapore,1981,9.172336,0.6257133,2532.8
Singapore,1982,9.200691,0.6179291,2646.5
Singapore,1983,9.278876,0.6068006,2681.1
Singapore,1984,9.338544,0.5953396,2732.2
Singapore,1985,9.297793,0.5864254,2736
Singapore,1986,9.303242,0.5828383,2733.4
Singapore,1987,9.381188,0.5836694,2774.8
Singapore,1988,9.446552,0.5859825,2846.1
Singapore,1989,9.508623,0.5895107,2930.9
Singapore,1990,9.579426,0.5939885,3016.379
Singapore,1991,9.613415,0.5991487,3096.53
Singapore,1992,9.643611,0.6100199,3179.445
Singapore,1993,9.73219,0.6305712,3268.334
Singapore,1994,9.776092,0.6592485,3366.759
Singapore,1995,9.81219,0.6945164,3480.921
Singapore,1996,9.82733,0.7346903,3610.415
Singapore,1997,9.884347,0.7368493,3741.214
Singapore,1998,9.812929,0.740651,3871.378
Singapore,1999,9.848192,0.7466259,4008.204
Singapore,2000,9.912818,0.7541606,4151.72
Singapore,2001,9.829439,0.7626329,4300.419
Singapore,2002,9.837439,0.7626329,4452.732
Singapore,2003,9.822248,0.7626329,4608.595
Singapore,2004,9.907571,0.7626329,4666.225
Singapore,2005,9.948027,0.7626329,4777.92
Singapore,2006,10.01207,0.7626329,4834.492
Slovak Republic,1970,,,
Slovak Republic,1971,,,
Slovak Republic,1972,,,
Slovak Republic,1973,,,
Slovak Republic,1974,,,
Slovak Republic,1975,,,
Slovak Republic,1976,,,
Slovak Republic,1977,,,
Slovak Republic,1978,,,
Slovak Republic,1979,,,
Slovak Republic,1980,,,
Slovak Republic,1981,,,
Slovak Republic,1982,,,
Slovak Republic,1983,,,
Slovak Republic,1984,,,
Slovak Republic,1985,,,
Slovak Republic,1986,,,
Slovak Republic,1987,,,
Slovak Republic,1988,,,
Slovak Republic,1989,,,
Slovak Republic,1990,9.116367,0.1625269,5256.166
Slovak Republic,1991,8.921301,0.175834,5279.398
Slovak Republic,1992,8.861418,0.1850735,5303.118
Slovak Republic,1993,8.82312,0.1908039,5326.126
Slovak Republic,1994,8.870142,0.1937838,5346.714
Slovak Republic,1995,8.913009,0.194888,5363.677
Slovak Republic,1996,8.961949,0.195046,5376.677
Slovak Republic,1997,9.006822,0.17285,5386.164
Slovak Republic,1998,9.029812,0.2150862,5392.69
Slovak Republic,1999,9.070091,0.1873597,5397.134
Slovak Republic,2000,9.083542,0.1920333,5400.2
Slovak Republic,2001,9.098542,0.2228758,5401.989
Slovak Republic,2002,9.14697,0.2197528,5402.48
Slovak Republic,2003,9.194969,0.2113259,5402.132
Slovak Republic,2004,9.229374,0.2113259,5401.48
Slovak Republic,2005,9.287144,0.2113259,5406.046
Slovak Republic,2006,9.367008,0.2113259,5403.636
Slovenia,1970,,,
Slovenia,1971,,,
Slovenia,1972,,,
Slovenia,1973,,,
Slovenia,1974,,,
Slovenia,1975,,,
Slovenia,1976,,,
Slovenia,1977,,,
Slovenia,1978,,,
Slovenia,1979,,,
Slovenia,1980,,,
Slovenia,1981,,,
Slovenia,1982,,,
Slovenia,1983,,,
Slovenia,1984,,,
Slovenia,1985,,,
Slovenia,1986,,,
Slovenia,1987,,,
Slovenia,1988,,,
Slovenia,1989,,,
Slovenia,1990,9.529453,0.1994775,1896.198
Slovenia,1991,9.430666,0.201669,1893.758
Slovenia,1992,9.368595,0.2024797,1891.51
Slovenia,1993,9.412963,0.2025957,1895.871
Slovenia,1994,9.487526,0.1540067,1902.995
Slovenia,1995,9.523198,0.1741288,1909.429
Slovenia,1996,9.550771,0.1854333,1914.388
Slovenia,1997,9.59163,0.1925187,1917.851
Slovenia,1998,9.630334,0.1846935,1920.962
Slovenia,1999,9.676758,0.1932874,1924.499
Slovenia,2000,9.709905,0.1991501,1927.593
Slovenia,2001,9.737965,0.1927107,1930.132
Slovenia,2002,9.770579,0.1927107,1932.917
Slovenia,2003,9.79495,0.1927107,1935.677
Slovenia,2004,9.839566,0.1927107,1935.695
Slovenia,2005,9.877306,0.1927107,1939.087
Slovenia,2006,9.929722,0.1927107,1936.269
Solomon Islands,1970,7.363875,0.4614755,163
Solomon Islands,1971,7.30655,0.4552299,168.5
Solomon Islands,1972,7.229075,0.4541197,174.5
Solomon Islands,1973,7.293528,0.4535132,180.5
Solomon Islands,1974,7.44586,0.4533154,186.5
Solomon Islands,1975,7.340172,0.4528343,193
Solomon Islands,1976,7.443792,0.4536693,199.5
Solomon Islands,1977,7.51783,0.4618231,207.339
Solomon Islands,1978,7.581241,0.4645288,215.444
Solomon Islands,1979,7.735583,0.465668,223.814
Solomon Islands,1980,7.638075,0.4639214,232.452
Solomon Islands,1981,7.635614,0.4674051,241.354
Solomon Islands,1982,7.561745,0.4704302,250.516
Solomon Islands,1983,7.399181,0.4747537,259.953
Solomon Islands,1984,7.43435,0.4775994,269.681
Solomon Islands,1985,7.427269,0.4792486,279.72
Solomon Islands,1986,7.381576,0.481529,290.061
Solomon Islands,1987,7.388079,0.4799899,300.694
Solomon Islands,1988,7.34015,0.4767987,311.637
Solomon Islands,1989,7.440533,0.4798208,322.908
Solomon Islands,1990,7.447095,0.4902027,334.524
Solomon Islands,1991,7.457822,0.4988453,346.469
Solomon Islands,1992,7.573362,0.5076632,358.713
Solomon Islands,1993,7.573728,0.5215871,371.256
Solomon Islands,1994,7.56195,0.5402204,384.099
Solomon Islands,1995,7.617981,0.5475329,397.238
Solomon Islands,1996,7.611165,0.5593192,410.641
Solomon Islands,1997,7.562357,0.5660164,424.265
Solomon Islands,1998,7.540825,0.5781174,438.082
Solomon Islands,1999,7.50675,0.5724949,452.067
Solomon Islands,2000,7.325507,0.5633397,466.194
Solomon Islands,2001,7.2087,0.5560436,480.442
Solomon Islands,2002,7.166965,0.538003,494.786
Solomon Islands,2003,7.176847,0.5361606,509.19
Solomon Islands,2004,7.227806,0.5363729,522.5478
Solomon Islands,2005,7.248598,0.541712,535.9528
Solomon Islands,2006,7.276483,0.541712,548.8383
Somalia,1970,6.788208,0.8652802,3666.949
Somalia,1971,6.793335,0.8643177,3751.979
Somalia,1972,6.954592,0.8635142,3840.161
Somalia,1973,6.797429,0.8630959,3931.655
Somalia,1974,6.856554,0.8629977,4027.472
Somalia,1975,6.803869,0.8631544,4127.771
Somalia,1976,6.651542,0.8651736,4237.929
Somalia,1977,6.743019,0.8745161,4353.666
Somalia,1978,6.834084,0.8800723,4677.751
Somalia,1979,6.694353,0.8850564,5308.692
Somalia,1980,6.587698,0.8895121,5790.705
Somalia,1981,6.558463,0.8928161,5824.927
Somalia,1982,6.64141,0.8958166,5828.892
Somalia,1983,6.555275,0.8985907,6002.525
Somalia,1984,6.44564,0.9017009,6207.416
Somalia,1985,6.328155,0.9052681,6445.623
Somalia,1986,6.432075,0.9066554,6699.59
Somalia,1987,6.445975,0.9067011,6921.858
Somalia,1988,6.488687,0.8967355,6900.134
Somalia,1989,6.453174,0.9096404,6748.499
Somalia,1990,6.447303,0.9107563,6675.067
Somalia,1991,6.469125,0.9067291,6448.104
Somalia,1992,6.425808,0.8487367,6099.799
Somalia,1993,6.42063,0.8722171,6059.95
Somalia,1994,6.188927,0.859926,6177.841
Somalia,1995,6.172021,0.857782,6291.143
Somalia,1996,6.1814,0.8613213,6460.865
Somalia,1997,6.127297,0.860554,6633.514
Somalia,1998,6.115429,0.8691072,6843.022
Somalia,1999,6.103889,0.8444079,7043.751
Somalia,2000,6.114963,0.8190574,7253.137
Somalia,2001,6.119089,0.8059846,7488.773
Somalia,2002,6.12207,0.7993861,7753.31
Somalia,2003,6.130718,0.7901936,8025.19
Somalia,2004,6.116953,0.7879519,8292.15
Somalia,2005,6.113563,0.7879519,8574.375
Somalia,2006,6.109927,0.7879519,8869.526
South Africa,1970,8.071479,1.401294,22739.92
South Africa,1971,8.082211,1.404477,23338.08
South Africa,1972,8.108469,1.407387,23935.81
South Africa,1973,8.112575,1.410039,24549.29
South Africa,1974,8.092752,1.412442,25178.95
South Africa,1975,8.128239,1.414607,25815.14
South Africa,1976,8.147718,1.416548,26467.9
South Africa,1977,8.167508,1.418275,27129.93
South Africa,1978,8.158451,1.4198,27809.09
South Africa,1979,8.178122,1.421136,28505.82
South Africa,1980,8.22187,1.422295,29251.59
South Africa,1981,8.216317,1.42329,30017.81
South Africa,1982,8.226416,1.424132,30829.35
South Africa,1983,8.252802,1.424835,31664.12
South Africa,1984,8.247849,1.42541,32522.8
South Africa,1985,8.230419,1.425871,33406.11
South Africa,1986,8.199347,1.42623,34155.88
South Africa,1987,8.203142,1.4265,34893.69
South Africa,1988,8.215652,1.426693,35639.6
South Africa,1989,8.234392,1.426823,36405.96
South Africa,1990,8.237412,1.426902,37191.46
South Africa,1991,8.216423,1.426942,37923.7
South Africa,1992,8.177761,1.426957,38656.28
South Africa,1993,8.178816,1.426959,39270.64
South Africa,1994,8.184103,1.425238,39762.15
South Africa,1995,8.190406,1.420319,40255.6
South Africa,1996,8.222303,1.412576,40722.72
South Africa,1997,8.244024,1.402393,41194.23
South Africa,1998,8.261415,1.374264,41658.08
South Africa,1999,8.315472,1.32218,42047.63
South Africa,2000,8.384881,1.260363,42351.34
South Africa,2001,8.411386,1.260363,42572.87
South Africa,2002,8.435698,1.260363,42715.94
South Africa,2003,8.456449,1.260363,42768.68
South Africa,2004,8.490875,1.260363,43031.4
South Africa,2005,8.529258,1.260363,43521.29
South Africa,2006,8.567245,1.260363,43987.89
Spain,1970,8.970283,0.3514735,33778.66
Spain,1971,9.000008,0.3514735,34131
Spain,1972,9.074656,0.3514735,34482.94
Spain,1973,9.14373,0.3514735,34839.95
Spain,1974,9.194074,0.3469968,35209.74
Spain,1975,9.188631,0.3426781,35595.99
Spain,1976,9.213201,0.3385421,36003.2
Spain,1977,9.223498,0.3346131,36424.57
Spain,1978,9.223492,0.3309146,36839
Spain,1979,9.218926,0.32747,37217.98
Spain,1980,9.234554,0.3243018,37541.78
Spain,1981,9.224158,0.3211734,37801.49
Spain,1982,9.232679,0.3179106,38004.68
Spain,1983,9.246085,0.314628,38168.56
Spain,1984,9.260303,0.3114376,38318.81
Spain,1985,9.28131,0.3084489,38474.29
Spain,1986,9.312483,0.3057687,38641.26
Spain,1987,9.364815,0.3035025,38814.74
Spain,1988,9.41371,0.3017544,38988.97
Spain,1989,9.459085,0.3006282,39154
Spain,1990,9.493203,0.3002291,39303.22
Spain,1991,9.514417,0.3006953,39439.58
Spain,1992,9.518671,0.3020619,39569.01
Spain,1993,9.500928,0.3042842,39691.75
Spain,1994,9.52018,0.3073213,39808.05
Spain,1995,9.543466,0.3111343,39920.54
Spain,1996,9.562374,0.3156869,40021.4
Spain,1997,9.595167,0.3209438,40116.59
Spain,1998,9.6337,0.3268704,40238.37
Spain,1999,9.66888,0.3392385,40429.61
Spain,2000,9.72035,0.3193665,40717.22
Spain,2001,9.744949,0.3201728,41117.16
Spain,2002,9.762314,0.3140567,41610.11
Spain,2003,9.785859,0.2986724,42144.12
Spain,2004,9.77186,0.3586081,42646.4
Spain,2005,9.785218,0.366448,43352.15
Spain,2006,9.820069,0.366448,43500.14
Sri Lanka,1970,6.884695,0.495176,12531.52
Sri Lanka,1971,6.954797,0.4157195,12776.06
Sri Lanka,1972,7.04714,0.3511918,13016.73
Sri Lanka,1973,7.113379,0.3251332,13245.62
Sri Lanka,1974,7.153132,0.3255233,13449.62
Sri Lanka,1975,7.161324,0.3266104,13660.28
Sri Lanka,1976,7.174752,0.3282716,13887.35
Sri Lanka,1977,7.184325,0.3303842,14116.84
Sri Lanka,1978,7.273326,0.332825,14370.9
Sri Lanka,1979,7.299992,0.3354695,14648.62
Sri Lanka,1980,7.365746,0.3381908,14900.18
Sri Lanka,1981,7.433308,0.3408601,15151.76
Sri Lanka,1982,7.482945,0.3433458,15410.15
Sri Lanka,1983,7.468001,0.3455145,15618.28
Sri Lanka,1984,7.483828,0.3472311,15810.02
Sri Lanka,1985,7.59245,0.34836,16020.7
Sri Lanka,1986,7.624552,0.3487661,16256.08
Sri Lanka,1987,7.627615,0.3428168,16495.3
Sri Lanka,1988,7.649543,0.328871,16734.72
Sri Lanka,1989,7.675891,0.3126657,16970.98
Sri Lanka,1990,7.769805,0.2994516,17192.9
Sri Lanka,1991,7.766673,0.2940077,17390.97
Sri Lanka,1992,7.826061,0.3036692,17587.06
Sri Lanka,1993,7.857779,0.3274392,17825.54
Sri Lanka,1994,7.878034,0.3571846,18075.44
Sri Lanka,1995,7.925839,0.3832868,18304.27
Sri Lanka,1996,7.962121,0.3945599,18509.76
Sri Lanka,1997,8.006906,0.3896203,18698.65
Sri Lanka,1998,8.037571,0.3788835,18884.61
Sri Lanka,1999,8.085777,0.3683247,19064.64
Sri Lanka,2000,8.123848,0.3635836,19238.57
Sri Lanka,2001,8.094673,0.4214336,19408.63
Sri Lanka,2002,8.043415,0.5556337,19576.78
Sri Lanka,2003,8.082006,0.5556337,19742.44
Sri Lanka,2004,8.12425,0.5556337,19956.75
Sri Lanka,2005,8.174438,0.5556337,20124.29
Sri Lanka,2006,8.237981,0.5556337,20273.94
St. Kitts & Nevis,1970,7.779661,0.9035668,46.116
St. Kitts & Nevis,1971,7.766901,0.8904561,45.84
St. Kitts & Nevis,1972,7.886656,0.8776076,45.651
St. Kitts & Nevis,1973,7.936348,0.8685472,45.459
St. Kitts & Nevis,1974,7.923266,0.8613497,45.237
St. Kitts & Nevis,1975,7.967639,0.8535805,45.02
St. Kitts & Nevis,1976,7.958138,0.848251,44.91
St. Kitts & Nevis,1977,7.936095,0.8450985,44.817
St. Kitts & Nevis,1978,8.053362,0.8429676,44.601
St. Kitts & Nevis,1979,8.076399,0.8400469,44.373
St. Kitts & Nevis,1980,8.092265,0.8412091,44.186
St. Kitts & Nevis,1981,8.263173,0.8436588,43.991
St. Kitts & Nevis,1982,8.256227,0.845341,43.862
St. Kitts & Nevis,1983,8.251562,0.8472997,43.697
St. Kitts & Nevis,1984,8.351866,0.8446895,43.448
St. Kitts & Nevis,1985,8.4232,0.8536143,43.183
St. Kitts & Nevis,1986,8.467079,0.8522602,42.874
St. Kitts & Nevis,1987,8.519204,0.8517985,42.529
St. Kitts & Nevis,1988,8.466586,0.8549145,42.151
St. Kitts & Nevis,1989,8.511763,0.8687273,41.769
St. Kitts & Nevis,1990,8.603645,0.8576504,41.405
St. Kitts & Nevis,1991,8.682987,0.8545671,41.047
St. Kitts & Nevis,1992,8.742619,0.8482676,40.683
St. Kitts & Nevis,1993,8.779579,0.8638144,40.348
St. Kitts & Nevis,1994,8.891721,0.8756407,40.086
St. Kitts & Nevis,1995,8.908028,0.8827135,39.834
St. Kitts & Nevis,1996,8.956764,0.9102327,39.554
St. Kitts & Nevis,1997,9.035787,0.9036236,39.296
St. Kitts & Nevis,1998,9.057616,0.9093,39.088
St. Kitts & Nevis,1999,9.155697,0.9137163,38.929
St. Kitts & Nevis,2000,9.123549,0.9019386,38.819
St. Kitts & Nevis,2001,9.112165,0.9248416,38.756
St. Kitts & Nevis,2002,9.124385,0.9292183,38.736
St. Kitts & Nevis,2003,9.134059,0.915789,38.763
St. Kitts & Nevis,2004,9.223886,0.8929704,38.99121
St. Kitts & Nevis,2005,9.250214,0.8779249,39.83353
St. Kitts & Nevis,2006,9.287459,0.8770512,40.16049
St. Lucia,1970,7.512543,0.9035668,102.704
St. Lucia,1971,7.628546,0.8904561,104.904
St. Lucia,1972,7.671502,0.8776076,106.953
St. Lucia,1973,7.665713,0.8685472,109.025
St. Lucia,1974,7.677209,0.8613497,110.985
St. Lucia,1975,7.679762,0.8535805,112.424
St. Lucia,1976,7.605593,0.848251,114.896
St. Lucia,1977,7.746643,0.8450985,116.916
St. Lucia,1978,7.692667,0.8429676,119.025
St. Lucia,1979,7.803929,0.8400469,120.396
St. Lucia,1980,7.760352,0.8412091,122.477
St. Lucia,1981,7.767844,0.8436588,124.183
St. Lucia,1982,7.811986,0.845341,125.938
St. Lucia,1983,7.898829,0.8472997,127.822
St. Lucia,1984,7.973022,0.8446895,129.815
St. Lucia,1985,8.033381,0.8536143,131.871
St. Lucia,1986,8.17077,0.8522602,133.75
St. Lucia,1987,8.18485,0.8517985,135.379
St. Lucia,1988,8.269801,0.8549145,136.814
St. Lucia,1989,8.311496,0.8687273,138.198
St. Lucia,1990,8.340185,0.8576504,139.57
St. Lucia,1991,8.33569,0.8545671,140.943
St. Lucia,1992,8.39949,0.8482676,142.4
St. Lucia,1993,8.399171,0.8638144,143.913
St. Lucia,1994,8.338545,0.8756407,145.509
St. Lucia,1995,8.362647,0.8827135,147.185
St. Lucia,1996,8.333729,0.9102327,148.929
St. Lucia,1997,8.315395,0.9036236,150.712
St. Lucia,1998,8.376596,0.9093,152.53
St. Lucia,1999,8.382813,0.9137163,154.381
St. Lucia,2000,8.379427,0.9019386,156.26
St. Lucia,2001,8.314073,0.9248416,158.178
St. Lucia,2002,8.324997,0.9292183,160.145
St. Lucia,2003,8.352816,0.915789,162.157
St. Lucia,2004,8.409122,0.8929704,163.9884
St. Lucia,2005,8.458619,0.8779249,166.3679
St. Lucia,2006,8.499496,0.8770512,167.6036
St. Vincent & Grenadines,1970,7.388226,0.9035668,87.51
St. Vincent & Grenadines,1971,7.425116,0.8904561,87.415
St. Vincent & Grenadines,1972,7.646529,0.8776076,88.717
St. Vincent & Grenadines,1973,7.520206,0.8685472,89.894
St. Vincent & Grenadines,1974,7.41928,0.8613497,90.996
St. Vincent & Grenadines,1975,7.330394,0.8535805,92.245
St. Vincent & Grenadines,1976,7.374017,0.848251,93.439
St. Vincent & Grenadines,1977,7.407016,0.8450985,94.577
St. Vincent & Grenadines,1978,7.587199,0.8429676,95.717
St. Vincent & Grenadines,1979,7.568429,0.8400469,97.012
St. Vincent & Grenadines,1980,7.535727,0.8412091,98.139
St. Vincent & Grenadines,1981,7.691511,0.8436588,99.119
St. Vincent & Grenadines,1982,7.747208,0.845341,100.314
St. Vincent & Grenadines,1983,7.801779,0.8472997,101.559
St. Vincent & Grenadines,1984,7.860106,0.8446895,102.563
St. Vincent & Grenadines,1985,7.852434,0.8536143,103.436
St. Vincent & Grenadines,1986,7.907281,0.8522602,104.258
St. Vincent & Grenadines,1987,7.924856,0.8517985,104.902
St. Vincent & Grenadines,1988,7.992004,0.8549145,105.457
St. Vincent & Grenadines,1989,8.045527,0.8687273,105.978
St. Vincent & Grenadines,1990,8.197371,0.8576504,106.524
St. Vincent & Grenadines,1991,8.165666,0.8545671,107.01
St. Vincent & Grenadines,1992,8.284842,0.8482676,108.094
St. Vincent & Grenadines,1993,8.346255,0.8638144,109.169
St. Vincent & Grenadines,1994,8.305152,0.8756407,110.204
St. Vincent & Grenadines,1995,8.361406,0.8827135,111.407
St. Vincent & Grenadines,1996,8.366878,0.9102327,112.509
St. Vincent & Grenadines,1997,8.322516,0.9036236,113.396
St. Vincent & Grenadines,1998,8.315656,0.9093,114.209
St. Vincent & Grenadines,1999,8.39193,0.9137163,114.9
St. Vincent & Grenadines,2000,8.494331,0.9019386,115.461
St. Vincent & Grenadines,2001,8.477755,0.9248416,115.942
St. Vincent & Grenadines,2002,8.516186,0.9292183,116.394
St. Vincent & Grenadines,2003,8.496401,0.915789,116.812
St. Vincent & Grenadines,2004,8.589509,0.8929704,117.4347
St. Vincent & Grenadines,2005,8.613546,0.8779249,118.0525
St. Vincent & Grenadines,2006,8.649271,0.8770512,118.6316
Sudan,1970,6.44804,0.9146095,13787.6
Sudan,1971,6.468475,0.9136077,14182.4
Sudan,1972,6.472841,0.9127713,14597.02
Sudan,1973,6.562616,0.9123361,15113.38
Sudan,1974,6.547047,0.9122338,15571.24
Sudan,1975,6.550603,0.9123968,16056.07
Sudan,1976,6.623033,0.9144987,16570.07
Sudan,1977,6.627547,0.9242229,17104.99
Sudan,1978,6.586167,0.9300063,17712.47
Sudan,1979,6.54278,0.9351943,18386.53
Sudan,1980,6.498596,0.9398322,19063.99
Sudan,1981,6.512795,0.9432715,19701.6
Sudan,1982,6.507701,0.9463946,20367.05
Sudan,1983,6.421289,0.9492823,21750.81
Sudan,1984,6.373489,0.9525197,22542.65
Sudan,1985,6.398596,0.956233,23454.19
Sudan,1986,6.428535,0.9576771,24171.13
Sudan,1987,6.463055,0.9577248,24725.96
Sudan,1988,6.461442,0.9473513,25240.35
Sudan,1989,6.457727,0.9607844,25837.86
Sudan,1990,6.474874,0.9619459,26627.37
Sudan,1991,6.513136,0.9577539,27445.78
Sudan,1992,6.557744,0.8973901,28227.59
Sudan,1993,6.553739,0.92183,28963.63
Sudan,1994,6.567752,0.9090366,29771.01
Sudan,1995,6.588468,0.906805,30567.29
Sudan,1996,6.598777,0.9104888,31307.34
Sudan,1997,6.628489,0.9096903,32160.73
Sudan,1998,6.548694,0.918593,33108.46
Sudan,1999,6.441861,0.8928845,34085.25
Sudan,2000,6.521116,0.8664989,35079.81
Sudan,2001,6.571663,0.8528923,36080.37
Sudan,2002,6.600719,0.8460247,37090.3
Sudan,2003,6.6531,0.8364569,38114.16
Sudan,2004,6.685999,0.8341235,38843.72
Sudan,2005,6.743172,0.8341235,39620.04
Sudan,2006,6.844351,0.8341235,40462.41
Suriname,1970,7.708035,1.018166,372.898
Suriname,1971,7.735667,1.003845,377.191
Suriname,1972,7.721448,0.9898112,381.41
Suriname,1973,7.710674,0.9799154,383.662
Suriname,1974,7.729435,0.9720547,380.911
Suriname,1975,7.817587,0.9635699,363.393
Suriname,1976,7.890226,0.9577496,353.047
Suriname,1977,7.987753,0.9543069,360.78
Suriname,1978,8.045691,0.9519798,366.025
Suriname,1979,8.038774,0.9487903,363.631
Suriname,1980,7.96503,0.9500595,354.86
Suriname,1981,8.041553,0.9527346,352.967
Suriname,1982,8.010055,0.9545717,359.611
Suriname,1983,8.006924,0.9567108,365.602
Suriname,1984,7.978802,0.9538602,370.748
Suriname,1985,8.080537,0.9636067,375.592
Suriname,1986,8.010359,0.962128,379.472
Suriname,1987,7.88947,0.9616237,382.559
Suriname,1988,8.013376,0.9650267,386.349
Suriname,1989,7.990002,0.9801122,390.987
Suriname,1990,7.959891,0.9680147,395
Suriname,1991,8.002301,0.9646474,398.992
Suriname,1992,7.946459,0.9577678,402.943
Suriname,1993,7.742826,0.9747466,406.817
Suriname,1994,7.540728,0.9876628,410.577
Suriname,1995,7.46439,0.995388,414.188
Suriname,1996,7.748265,1.025448,417.635
Suriname,1997,7.892952,1.018228,420.899
Suriname,1998,7.97121,1.024429,423.948
Suriname,1999,8.22736,1.029253,426.759
